,YYYYMMDD,DR,RH,RHX
29941,20120122,33.0,40.0,16.0
29942,20120123,27.0,33.0,9.0
29943,20120124,0.0,-1.0,-1.0
29944,20120125,0.0,-1.0,-1.0
29945,20120126,99.0,54.0,10.0
29946,20120127,0.0,0.0,0.0
29947,20120128,0.0,0.0,0.0
29948,20120129,0.0,0.0,0.0
29949,20120130,5.0,1.0,1.0
29950,20120131,0.0,0.0,0.0
29951,20120201,0.0,0.0,0.0
29952,20120202,0.0,0.0,0.0
29953,20120203,53.0,29.0,15.0
29954,20120204,0.0,0.0,0.0
29955,20120205,0.0,0.0,0.0
29956,20120206,0.0,0.0,0.0
29957,20120207,0.0,-1.0,-1.0
29958,20120208,0.0,0.0,0.0
29959,20120209,0.0,0.0,0.0
29960,20120210,0.0,0.0,0.0
29961,20120211,0.0,0.0,0.0
29962,20120212,14.0,4.0,2.0
29963,20120213,36.0,13.0,4.0
29964,20120214,78.0,30.0,7.0
29965,20120215,7.0,2.0,2.0
29966,20120216,0.0,-1.0,-1.0
29967,20120217,10.0,3.0,2.0
29968,20120218,46.0,70.0,26.0
29969,20120219,9.0,6.0,4.0
29970,20120220,0.0,0.0,0.0
29971,20120221,0.0,0.0,0.0
29972,20120222,40.0,22.0,10.0
29973,20120223,34.0,13.0,5.0
29974,20120224,8.0,2.0,1.0
29975,20120225,0.0,0.0,0.0
29976,20120226,0.0,-1.0,-1.0
29977,20120227,0.0,0.0,0.0
29978,20120228,27.0,4.0,1.0
29979,20120229,7.0,1.0,1.0
29980,20120301,0.0,0.0,0.0
29981,20120302,0.0,0.0,0.0
29982,20120303,0.0,-1.0,-1.0
29983,20120304,68.0,33.0,8.0
29984,20120305,58.0,45.0,16.0
29985,20120306,0.0,0.0,0.0
29986,20120307,68.0,110.0,26.0
29987,20120308,0.0,0.0,0.0
29988,20120309,0.0,0.0,0.0
29989,20120310,14.0,7.0,4.0
29990,20120311,0.0,0.0,0.0
29991,20120312,0.0,0.0,0.0
29992,20120313,0.0,0.0,0.0
29993,20120314,0.0,0.0,0.0
29994,20120315,0.0,0.0,0.0
29995,20120316,0.0,0.0,0.0
29996,20120317,0.0,-1.0,-1.0
29997,20120318,8.0,6.0,4.0
29998,20120319,0.0,0.0,0.0
29999,20120320,0.0,0.0,0.0
30000,20120321,0.0,0.0,0.0
30001,20120322,0.0,0.0,0.0
30002,20120323,0.0,0.0,0.0
30003,20120324,0.0,0.0,0.0
30004,20120325,0.0,0.0,0.0
30005,20120326,0.0,0.0,0.0
30006,20120327,0.0,0.0,0.0
30007,20120328,0.0,0.0,0.0
30008,20120329,0.0,0.0,0.0
30009,20120330,0.0,-1.0,-1.0
30010,20120331,0.0,-1.0,-1.0
30011,20120401,0.0,0.0,0.0
30012,20120402,0.0,0.0,0.0
30013,20120403,7.0,7.0,4.0
30014,20120404,0.0,-1.0,-1.0
30015,20120405,0.0,0.0,0.0
30016,20120406,15.0,4.0,3.0
30017,20120407,9.0,3.0,3.0
30018,20120408,22.0,6.0,3.0
30019,20120409,140.0,92.0,19.0
30020,20120410,87.0,41.0,9.0
30021,20120411,6.0,2.0,1.0
30022,20120412,9.0,17.0,17.0
30023,20120413,14.0,35.0,33.0
30024,20120414,0.0,0.0,0.0
30025,20120415,6.0,2.0,2.0
30026,20120416,0.0,0.0,0.0
30027,20120417,26.0,23.0,11.0
30028,20120418,18.0,24.0,12.0
30029,20120419,10.0,4.0,3.0
30030,20120420,5.0,14.0,14.0
30031,20120421,33.0,31.0,11.0
30032,20120422,8.0,8.0,4.0
30033,20120423,53.0,22.0,8.0
30034,20120424,13.0,4.0,3.0
30035,20120425,19.0,12.0,6.0
30036,20120426,27.0,71.0,28.0
30037,20120427,0.0,-1.0,-1.0
30038,20120428,27.0,53.0,44.0
30039,20120429,0.0,-1.0,-1.0
30040,20120430,0.0,0.0,0.0
30041,20120501,25.0,35.0,18.0
30042,20120502,18.0,16.0,11.0
30043,20120503,0.0,0.0,0.0
30044,20120504,2.0,1.0,1.0
30045,20120505,8.0,2.0,2.0
30046,20120506,0.0,0.0,0.0
30047,20120507,0.0,0.0,0.0
30048,20120508,72.0,97.0,35.0
30049,20120509,34.0,123.0,33.0
30050,20120510,74.0,101.0,28.0
30051,20120511,0.0,-1.0,-1.0
30052,20120512,1.0,2.0,2.0
30053,20120513,0.0,0.0,0.0
30054,20120514,0.0,-1.0,-1.0
30055,20120515,36.0,49.0,19.0
30056,20120516,9.0,9.0,5.0
30057,20120517,0.0,0.0,0.0
30058,20120518,10.0,15.0,11.0
30059,20120519,0.0,-1.0,-1.0
30060,20120520,52.0,50.0,19.0
30061,20120521,0.0,0.0,0.0
30062,20120522,0.0,0.0,0.0
30063,20120523,6.0,225.0,126.0
30064,20120524,15.0,10.0,8.0
30065,20120525,0.0,0.0,0.0
30066,20120526,0.0,0.0,0.0
30067,20120527,0.0,0.0,0.0
30068,20120528,0.0,0.0,0.0
30069,20120529,0.0,-1.0,-1.0
30070,20120530,0.0,0.0,0.0
30071,20120531,58.0,109.0,38.0
30072,20120601,4.0,1.0,1.0
30073,20120602,0.0,0.0,0.0
30074,20120603,90.0,86.0,27.0
30075,20120604,87.0,90.0,17.0
30076,20120605,0.0,0.0,0.0
30077,20120606,90.0,81.0,16.0
30078,20120607,28.0,17.0,13.0
30079,20120608,6.0,5.0,3.0
30080,20120609,0.0,-1.0,-1.0
30081,20120610,0.0,-1.0,-1.0
30082,20120611,31.0,46.0,27.0
30083,20120612,0.0,0.0,0.0
30084,20120613,0.0,0.0,0.0
30085,20120614,0.0,0.0,0.0
30086,20120615,74.0,87.0,28.0
30087,20120616,0.0,-1.0,-1.0
30088,20120617,0.0,-1.0,-1.0
30089,20120618,22.0,102.0,57.0
30090,20120619,0.0,0.0,0.0
30091,20120620,0.0,0.0,0.0
30092,20120621,31.0,169.0,128.0
30093,20120622,12.0,54.0,38.0
30094,20120623,0.0,0.0,0.0
30095,20120624,98.0,114.0,18.0
30096,20120625,0.0,0.0,0.0
30097,20120626,0.0,0.0,0.0
30098,20120627,11.0,7.0,5.0
30099,20120628,0.0,-1.0,-1.0
30100,20120629,3.0,3.0,3.0
30101,20120630,22.0,49.0,37.0
30102,20120701,5.0,2.0,1.0
30103,20120702,0.0,0.0,0.0
30104,20120703,0.0,0.0,0.0
30105,20120704,0.0,0.0,0.0
30106,20120705,10.0,4.0,2.0
30107,20120706,0.0,-1.0,-1.0
30108,20120707,12.0,26.0,20.0
30109,20120708,66.0,199.0,98.0
30110,20120709,4.0,7.0,5.0
30111,20120710,11.0,4.0,1.0
30112,20120711,8.0,27.0,26.0
30113,20120712,59.0,78.0,25.0
30114,20120713,106.0,50.0,11.0
30115,20120714,8.0,37.0,36.0
30116,20120715,4.0,2.0,2.0
30117,20120716,133.0,207.0,47.0
30118,20120717,2.0,4.0,4.0
30119,20120718,18.0,15.0,7.0
30120,20120719,42.0,90.0,30.0
30121,20120720,0.0,-1.0,-1.0
30122,20120721,0.0,0.0,0.0
30123,20120722,0.0,0.0,0.0
30124,20120723,0.0,0.0,0.0
30125,20120724,0.0,0.0,0.0
30126,20120725,0.0,0.0,0.0
30127,20120726,0.0,0.0,0.0
30128,20120727,25.0,83.0,74.0
30129,20120728,4.0,8.0,8.0
30130,20120729,11.0,49.0,39.0
30131,20120730,8.0,12.0,11.0
30132,20120731,17.0,9.0,4.0
30133,20120801,35.0,218.0,180.0
30134,20120802,11.0,10.0,3.0
30135,20120803,10.0,60.0,46.0
30136,20120804,0.0,0.0,0.0
30137,20120805,28.0,37.0,15.0
30138,20120806,7.0,12.0,9.0
30139,20120807,48.0,88.0,42.0
30140,20120808,0.0,-1.0,-1.0
30141,20120809,0.0,0.0,0.0
30142,20120810,0.0,0.0,0.0
30143,20120811,0.0,0.0,0.0
30144,20120812,0.0,0.0,0.0
30145,20120813,0.0,-1.0,-1.0
30146,20120814,6.0,7.0,4.0
30147,20120815,2.0,9.0,9.0
30148,20120816,0.0,0.0,0.0
30149,20120817,0.0,0.0,0.0
30150,20120818,0.0,0.0,0.0
30151,20120819,0.0,-1.0,-1.0
30152,20120820,0.0,0.0,0.0
30153,20120821,0.0,-1.0,-1.0
30154,20120822,0.0,0.0,0.0
30155,20120823,0.0,-1.0,-1.0
30156,20120824,25.0,58.0,32.0
30157,20120825,16.0,20.0,10.0
30158,20120826,76.0,219.0,51.0
30159,20120827,0.0,-1.0,-1.0
30160,20120828,10.0,17.0,16.0
30161,20120829,9.0,21.0,21.0
30162,20120830,30.0,44.0,17.0
30163,20120831,57.0,102.0,39.0
30164,20120901,0.0,0.0,0.0
30165,20120902,0.0,0.0,0.0
30166,20120903,0.0,0.0,0.0
30167,20120904,0.0,0.0,0.0
30168,20120905,0.0,0.0,0.0
30169,20120906,0.0,0.0,0.0
30170,20120907,0.0,0.0,0.0
30171,20120908,0.0,0.0,0.0
30172,20120909,0.0,0.0,0.0
30173,20120910,0.0,0.0,0.0
30174,20120911,20.0,29.0,22.0
30175,20120912,23.0,33.0,16.0
30176,20120913,12.0,4.0,2.0
30177,20120914,29.0,20.0,7.0
30178,20120915,0.0,0.0,0.0
30179,20120916,0.0,0.0,0.0
30180,20120917,0.0,-1.0,-1.0
30181,20120918,36.0,72.0,19.0
30182,20120919,57.0,106.0,29.0
30183,20120920,9.0,6.0,5.0
30184,20120921,0.0,-1.0,-1.0
30185,20120922,14.0,11.0,4.0
30186,20120923,37.0,109.0,45.0
30187,20120924,45.0,96.0,39.0
30188,20120925,17.0,25.0,14.0
30189,20120926,0.0,-1.0,-1.0
30190,20120927,24.0,45.0,14.0
30191,20120928,12.0,4.0,2.0
30192,20120929,15.0,9.0,5.0
30193,20120930,0.0,0.0,0.0
30194,20121001,11.0,3.0,2.0
30195,20121002,0.0,-1.0,-1.0
30196,20121003,81.0,55.0,15.0
30197,20121004,52.0,90.0,30.0
30198,20121005,111.0,129.0,33.0
30199,20121006,96.0,183.0,47.0
30200,20121007,0.0,0.0,0.0
30201,20121008,0.0,-1.0,-1.0
30202,20121009,0.0,0.0,0.0
30203,20121010,0.0,0.0,0.0
30204,20121011,9.0,23.0,23.0
30205,20121012,66.0,164.0,45.0
30206,20121013,57.0,44.0,15.0
30207,20121014,11.0,15.0,7.0
30208,20121015,5.0,3.0,2.0
30209,20121016,23.0,14.0,9.0
30210,20121017,33.0,19.0,8.0
30211,20121018,31.0,80.0,56.0
30212,20121019,16.0,6.0,4.0
30213,20121020,10.0,3.0,2.0
30214,20121021,0.0,-1.0,-1.0
30215,20121022,0.0,0.0,0.0
30216,20121023,0.0,0.0,0.0
30217,20121024,2.0,1.0,1.0
30218,20121025,0.0,-1.0,-1.0
30219,20121026,3.0,1.0,1.0
30220,20121027,0.0,-1.0,-1.0
30221,20121028,0.0,-1.0,-1.0
30222,20121029,95.0,145.0,33.0
30223,20121030,26.0,49.0,40.0
30224,20121031,0.0,0.0,0.0
30225,20121101,18.0,35.0,25.0
30226,20121102,17.0,14.0,10.0
30227,20121103,29.0,30.0,15.0
30228,20121104,22.0,37.0,18.0
30229,20121105,16.0,21.0,15.0
30230,20121106,80.0,61.0,12.0
30231,20121107,44.0,9.0,2.0
30232,20121108,13.0,8.0,6.0
30233,20121109,0.0,-1.0,-1.0
30234,20121110,45.0,32.0,13.0
30235,20121111,6.0,3.0,2.0
30236,20121112,0.0,0.0,0.0
30237,20121113,8.0,2.0,1.0
30238,20121114,0.0,0.0,0.0
30239,20121115,0.0,0.0,0.0
30240,20121116,0.0,0.0,0.0
30241,20121117,22.0,13.0,11.0
30242,20121118,68.0,26.0,6.0
30243,20121119,0.0,0.0,0.0
30244,20121120,0.0,0.0,0.0
30245,20121121,24.0,6.0,3.0
30246,20121122,0.0,0.0,0.0
30247,20121123,40.0,43.0,14.0
30248,20121124,56.0,46.0,13.0
30249,20121125,12.0,7.0,3.0
30250,20121126,3.0,1.0,1.0
30251,20121127,5.0,1.0,1.0
30252,20121128,5.0,5.0,5.0
30253,20121129,0.0,-1.0,-1.0
30254,20121130,17.0,8.0,5.0
30255,20121201,65.0,68.0,13.0
30256,20121202,39.0,74.0,16.0
30257,20121203,54.0,49.0,15.0
30258,20121204,21.0,46.0,32.0
30259,20121205,29.0,38.0,9.0
30260,20121206,5.0,8.0,6.0
30261,20121207,80.0,44.0,8.0
30262,20121208,8.0,1.0,1.0
30263,20121209,125.0,115.0,15.0
30264,20121210,6.0,9.0,9.0
30265,20121211,0.0,0.0,0.0
30266,20121212,55.0,61.0,25.0
30267,20121213,0.0,0.0,0.0
30268,20121214,47.0,87.0,26.0
30269,20121215,27.0,21.0,12.0
30270,20121216,33.0,25.0,9.0
30271,20121217,27.0,26.0,18.0
30272,20121218,38.0,46.0,19.0
30273,20121219,0.0,0.0,0.0
30274,20121220,100.0,58.0,8.0
30275,20121221,65.0,36.0,9.0
30276,20121222,130.0,151.0,29.0
30277,20121223,92.0,149.0,36.0
30278,20121224,60.0,23.0,8.0
30279,20121225,122.0,152.0,39.0
30280,20121226,39.0,47.0,18.0
30281,20121227,37.0,26.0,10.0
30282,20121228,51.0,30.0,8.0
30283,20121229,14.0,5.0,3.0
30284,20121230,6.0,18.0,15.0
30285,20121231,69.0,55.0,13.0
30286,20130101,88.0,145.0,43.0
30287,20130102,14.0,2.0,1.0
30288,20130103,16.0,7.0,3.0
30289,20130104,30.0,8.0,3.0
30290,20130105,7.0,2.0,1.0
30291,20130106,0.0,0.0,0.0
30292,20130107,0.0,-1.0,-1.0
30293,20130108,0.0,-1.0,-1.0
30294,20130109,125.0,71.0,14.0
30295,20130110,29.0,25.0,18.0
30296,20130111,0.0,-1.0,-1.0
30297,20130112,0.0,0.0,0.0
30298,20130113,0.0,0.0,0.0
30299,20130114,0.0,-1.0,-1.0
30300,20130115,105.0,44.0,15.0
30301,20130116,0.0,0.0,0.0
30302,20130117,0.0,-1.0,-1.0
30303,20130118,0.0,-1.0,-1.0
30304,20130119,0.0,0.0,0.0
30305,20130120,43.0,16.0,5.0
30306,20130121,12.0,4.0,3.0
30307,20130122,0.0,0.0,0.0
30308,20130123,0.0,0.0,0.0
30309,20130124,0.0,0.0,0.0
30310,20130125,0.0,0.0,0.0
30311,20130126,24.0,11.0,7.0
30312,20130127,76.0,82.0,14.0
30313,20130128,51.0,46.0,11.0
30314,20130129,63.0,42.0,13.0
30315,20130130,47.0,73.0,34.0
30316,20130131,10.0,16.0,16.0
30317,20130201,81.0,52.0,10.0
30318,20130202,30.0,39.0,15.0
30319,20130203,54.0,24.0,5.0
30320,20130204,41.0,27.0,14.0
30321,20130205,29.0,65.0,50.0
30322,20130206,49.0,72.0,20.0
30323,20130207,41.0,75.0,16.0
30324,20130208,1.0,1.0,1.0
30325,20130209,63.0,42.0,10.0
30326,20130210,16.0,5.0,2.0
30327,20130211,0.0,0.0,0.0
30328,20130212,0.0,-1.0,-1.0
30329,20130213,0.0,-1.0,-1.0
30330,20130214,71.0,37.0,9.0
30331,20130215,2.0,1.0,1.0
30332,20130216,6.0,7.0,6.0
30333,20130217,0.0,0.0,0.0
30334,20130218,0.0,0.0,0.0
30335,20130219,5.0,1.0,1.0
30336,20130220,0.0,0.0,0.0
30337,20130221,0.0,0.0,0.0
30338,20130222,0.0,0.0,0.0
30339,20130223,10.0,1.0,1.0
30340,20130224,107.0,24.0,4.0
30341,20130225,13.0,4.0,2.0
30342,20130226,0.0,0.0,0.0
30343,20130227,0.0,0.0,0.0
30344,20130228,0.0,0.0,0.0
30345,20130301,3.0,1.0,1.0
30346,20130302,0.0,0.0,0.0
30347,20130303,8.0,2.0,1.0
30348,20130304,0.0,0.0,0.0
30349,20130305,0.0,0.0,0.0
30350,20130306,0.0,0.0,0.0
30351,20130307,14.0,4.0,3.0
30352,20130308,53.0,20.0,5.0
30353,20130309,240.0,240.0,17.0
30354,20130310,50.0,28.0,10.0
30355,20130311,0.0,-1.0,-1.0
30356,20130312,0.0,0.0,0.0
30357,20130313,0.0,-1.0,-1.0
30358,20130314,4.0,1.0,1.0
30359,20130315,78.0,23.0,5.0
30360,20130316,0.0,-1.0,-1.0
30361,20130317,33.0,20.0,8.0
30362,20130318,40.0,24.0,9.0
30363,20130319,9.0,3.0,3.0
30364,20130320,0.0,0.0,0.0
30365,20130321,0.0,0.0,0.0
30366,20130322,0.0,0.0,0.0
30367,20130323,0.0,0.0,0.0
30368,20130324,0.0,0.0,0.0
30369,20130325,0.0,0.0,0.0
30370,20130326,0.0,0.0,0.0
30371,20130327,0.0,0.0,0.0
30372,20130328,0.0,-1.0,-1.0
30373,20130329,6.0,1.0,1.0
30374,20130330,0.0,-1.0,-1.0
30375,20130331,0.0,-1.0,-1.0
30376,20130401,0.0,0.0,0.0
30377,20130402,0.0,0.0,0.0
30378,20130403,0.0,0.0,0.0
30379,20130404,0.0,-1.0,-1.0
30380,20130405,0.0,0.0,0.0
30381,20130406,0.0,0.0,0.0
30382,20130407,0.0,0.0,0.0
30383,20130408,0.0,0.0,0.0
30384,20130409,16.0,3.0,1.0
30385,20130410,0.0,-1.0,-1.0
30386,20130411,69.0,41.0,11.0
30387,20130412,32.0,49.0,17.0
30388,20130413,36.0,10.0,4.0
30389,20130414,5.0,1.0,1.0
30390,20130415,12.0,20.0,14.0
30391,20130416,0.0,-1.0,-1.0
30392,20130417,0.0,-1.0,-1.0
30393,20130418,0.0,0.0,0.0
30394,20130419,0.0,-1.0,-1.0
30395,20130420,0.0,0.0,0.0
30396,20130421,0.0,0.0,0.0
30397,20130422,0.0,0.0,0.0
30398,20130423,38.0,12.0,4.0
30399,20130424,0.0,0.0,0.0
30400,20130425,0.0,-1.0,-1.0
30401,20130426,65.0,70.0,22.0
30402,20130427,0.0,0.0,0.0
30403,20130428,0.0,0.0,0.0
30404,20130429,18.0,24.0,13.0
30405,20130430,0.0,0.0,0.0
30406,20130501,0.0,0.0,0.0
30407,20130502,0.0,0.0,0.0
30408,20130503,0.0,0.0,0.0
30409,20130504,0.0,0.0,0.0
30410,20130505,0.0,0.0,0.0
30411,20130506,0.0,0.0,0.0
30412,20130507,4.0,1.0,1.0
30413,20130508,5.0,43.0,39.0
30414,20130509,0.0,-1.0,-1.0
30415,20130510,3.0,1.0,1.0
30416,20130511,69.0,174.0,36.0
30417,20130512,55.0,63.0,37.0
30418,20130513,59.0,43.0,13.0
30419,20130514,36.0,29.0,11.0
30420,20130515,4.0,1.0,1.0
30421,20130516,113.0,145.0,26.0
30422,20130517,33.0,89.0,37.0
30423,20130518,0.0,0.0,0.0
30424,20130519,0.0,0.0,0.0
30425,20130520,82.0,45.0,19.0
30426,20130521,131.0,95.0,17.0
30427,20130522,0.0,-1.0,-1.0
30428,20130523,58.0,68.0,20.0
30429,20130524,10.0,15.0,8.0
30430,20130525,44.0,49.0,13.0
30431,20130526,8.0,5.0,5.0
30432,20130527,0.0,0.0,0.0
30433,20130528,0.0,0.0,0.0
30434,20130529,13.0,5.0,2.0
30435,20130530,0.0,0.0,0.0
30436,20130531,0.0,0.0,0.0
30437,20130601,0.0,0.0,0.0
30438,20130602,0.0,0.0,0.0
30439,20130603,0.0,0.0,0.0
30440,20130604,0.0,0.0,0.0
30441,20130605,0.0,0.0,0.0
30442,20130606,0.0,0.0,0.0
30443,20130607,0.0,0.0,0.0
30444,20130608,0.0,0.0,0.0
30445,20130609,0.0,0.0,0.0
30446,20130610,0.0,0.0,0.0
30447,20130611,0.0,0.0,0.0
30448,20130612,19.0,13.0,11.0
30449,20130613,56.0,38.0,10.0
30450,20130614,0.0,0.0,0.0
30451,20130615,6.0,23.0,23.0
30452,20130616,0.0,-1.0,-1.0
30453,20130617,0.0,-1.0,-1.0
30454,20130618,0.0,-1.0,-1.0
30455,20130619,7.0,2.0,2.0
30456,20130620,17.0,35.0,28.0
30457,20130621,60.0,69.0,24.0
30458,20130622,16.0,18.0,12.0
30459,20130623,49.0,80.0,39.0
30460,20130624,14.0,30.0,18.0
30461,20130625,0.0,0.0,0.0
30462,20130626,18.0,25.0,15.0
30463,20130627,19.0,12.0,7.0
30464,20130628,107.0,130.0,22.0
30465,20130629,13.0,24.0,23.0
30466,20130630,0.0,0.0,0.0
30467,20130701,0.0,0.0,0.0
30468,20130702,10.0,15.0,9.0
30469,20130703,30.0,66.0,40.0
30470,20130704,4.0,1.0,1.0
30471,20130705,0.0,0.0,0.0
30472,20130706,0.0,0.0,0.0
30473,20130707,0.0,0.0,0.0
30474,20130708,0.0,0.0,0.0
30475,20130709,0.0,0.0,0.0
30476,20130710,8.0,1.0,1.0
30477,20130711,0.0,0.0,0.0
30478,20130712,0.0,-1.0,-1.0
30479,20130713,0.0,0.0,0.0
30480,20130714,0.0,0.0,0.0
30481,20130715,0.0,0.0,0.0
30482,20130716,0.0,0.0,0.0
30483,20130717,0.0,0.0,0.0
30484,20130718,0.0,0.0,0.0
30485,20130719,0.0,0.0,0.0
30486,20130720,0.0,-1.0,-1.0
30487,20130721,0.0,0.0,0.0
30488,20130722,0.0,0.0,0.0
30489,20130723,0.0,0.0,0.0
30490,20130724,0.0,-1.0,-1.0
30491,20130725,0.0,-1.0,-1.0
30492,20130726,11.0,33.0,20.0
30493,20130727,36.0,227.0,86.0
30494,20130728,6.0,10.0,10.0
30495,20130729,0.0,0.0,0.0
30496,20130730,39.0,48.0,31.0
30497,20130731,3.0,1.0,1.0
30498,20130801,0.0,0.0,0.0
30499,20130802,0.0,0.0,0.0
30500,20130803,0.0,-1.0,-1.0
30501,20130804,0.0,0.0,0.0
30502,20130805,0.0,-1.0,-1.0
30503,20130806,0.0,-1.0,-1.0
30504,20130807,77.0,112.0,39.0
30505,20130808,0.0,0.0,0.0
30506,20130809,3.0,3.0,2.0
30507,20130810,0.0,0.0,0.0
30508,20130811,0.0,-1.0,-1.0
30509,20130812,6.0,26.0,13.0
30510,20130813,0.0,-1.0,-1.0
30511,20130814,0.0,0.0,0.0
30512,20130815,23.0,21.0,14.0
30513,20130816,44.0,48.0,18.0
30514,20130817,11.0,6.0,3.0
30515,20130818,41.0,49.0,20.0
30516,20130819,5.0,3.0,3.0
30517,20130820,0.0,0.0,0.0
30518,20130821,0.0,0.0,0.0
30519,20130822,0.0,-1.0,-1.0
30520,20130823,0.0,0.0,0.0
30521,20130824,14.0,4.0,2.0
30522,20130825,0.0,-1.0,-1.0
30523,20130826,0.0,0.0,0.0
30524,20130827,0.0,0.0,0.0
30525,20130828,0.0,0.0,0.0
30526,20130829,0.0,0.0,0.0
30527,20130830,0.0,-1.0,-1.0
30528,20130831,0.0,-1.0,-1.0
30529,20130901,0.0,0.0,0.0
30530,20130902,0.0,0.0,0.0
30531,20130903,0.0,0.0,0.0
30532,20130904,0.0,0.0,0.0
30533,20130905,0.0,0.0,0.0
30534,20130906,9.0,8.0,4.0
30535,20130907,0.0,-1.0,-1.0
30536,20130908,64.0,158.0,43.0
30537,20130909,100.0,133.0,22.0
30538,20130910,99.0,441.0,125.0
30539,20130911,3.0,16.0,14.0
30540,20130912,0.0,-1.0,-1.0
30541,20130913,37.0,15.0,7.0
30542,20130914,102.0,83.0,16.0
30543,20130915,47.0,69.0,21.0
30544,20130916,48.0,75.0,14.0
30545,20130917,89.0,89.0,24.0
30546,20130918,13.0,14.0,9.0
30547,20130919,29.0,23.0,10.0
30548,20130920,12.0,13.0,7.0
30549,20130921,0.0,0.0,0.0
30550,20130922,0.0,-1.0,-1.0
30551,20130923,0.0,0.0,0.0
30552,20130924,0.0,0.0,0.0
30553,20130925,0.0,-1.0,-1.0
30554,20130926,0.0,0.0,0.0
30555,20130927,0.0,0.0,0.0
30556,20130928,0.0,0.0,0.0
30557,20130929,0.0,0.0,0.0
30558,20130930,0.0,0.0,0.0
30559,20131001,0.0,0.0,0.0
30560,20131002,0.0,0.0,0.0
30561,20131003,7.0,14.0,14.0
30562,20131004,21.0,82.0,44.0
30563,20131005,0.0,0.0,0.0
30564,20131006,0.0,0.0,0.0
30565,20131007,0.0,0.0,0.0
30566,20131008,4.0,1.0,1.0
30567,20131009,18.0,7.0,2.0
30568,20131010,14.0,12.0,6.0
30569,20131011,164.0,221.0,26.0
30570,20131012,70.0,225.0,66.0
30571,20131013,209.0,639.0,78.0
30572,20131014,82.0,75.0,30.0
30573,20131015,35.0,36.0,13.0
30574,20131016,21.0,8.0,4.0
30575,20131017,0.0,0.0,0.0
30576,20131018,0.0,0.0,0.0
30577,20131019,20.0,49.0,45.0
30578,20131020,6.0,2.0,1.0
30579,20131021,0.0,-1.0,-1.0
30580,20131022,23.0,31.0,23.0
30581,20131023,0.0,-1.0,-1.0
30582,20131024,0.0,0.0,0.0
30583,20131025,15.0,4.0,2.0
30584,20131026,0.0,0.0,0.0
30585,20131027,39.0,42.0,12.0
30586,20131028,59.0,114.0,31.0
30587,20131029,13.0,46.0,25.0
30588,20131030,1.0,2.0,2.0
30589,20131031,0.0,-1.0,-1.0
30590,20131101,3.0,1.0,1.0
30591,20131102,51.0,81.0,23.0
30592,20131103,31.0,68.0,36.0
30593,20131104,120.0,231.0,57.0
30594,20131105,93.0,110.0,28.0
30595,20131106,78.0,60.0,17.0
30596,20131107,42.0,40.0,17.0
30597,20131108,37.0,176.0,68.0
30598,20131109,47.0,132.0,40.0
30599,20131110,25.0,90.0,71.0
30600,20131111,0.0,0.0,0.0
30601,20131112,65.0,29.0,9.0
30602,20131113,0.0,0.0,0.0
30603,20131114,31.0,23.0,8.0
30604,20131115,0.0,0.0,0.0
30605,20131116,0.0,-1.0,-1.0
30606,20131117,0.0,-1.0,-1.0
30607,20131118,0.0,-1.0,-1.0
30608,20131119,33.0,8.0,3.0
30609,20131120,48.0,22.0,9.0
30610,20131121,0.0,0.0,0.0
30611,20131122,24.0,3.0,1.0
30612,20131123,0.0,0.0,0.0
30613,20131124,5.0,3.0,2.0
30614,20131125,1.0,1.0,1.0
30615,20131126,12.0,5.0,2.0
30616,20131127,6.0,1.0,1.0
30617,20131128,2.0,1.0,1.0
30618,20131129,45.0,34.0,7.0
30619,20131130,14.0,29.0,18.0
30620,20131201,0.0,-1.0,-1.0
30621,20131202,0.0,0.0,0.0
30622,20131203,0.0,0.0,0.0
30623,20131204,35.0,15.0,5.0
30624,20131205,41.0,86.0,44.0
30625,20131206,34.0,37.0,9.0
30626,20131207,20.0,22.0,13.0
30627,20131208,6.0,4.0,3.0
30628,20131209,0.0,0.0,0.0
30629,20131210,0.0,0.0,0.0
30630,20131211,0.0,0.0,0.0
30631,20131212,0.0,0.0,0.0
30632,20131213,0.0,0.0,0.0
30633,20131214,43.0,50.0,21.0
30634,20131215,24.0,15.0,7.0
30635,20131216,0.0,0.0,0.0
30636,20131217,9.0,5.0,4.0
30637,20131218,4.0,1.0,1.0
30638,20131219,53.0,54.0,15.0
30639,20131220,0.0,0.0,0.0
30640,20131221,48.0,44.0,19.0
30641,20131222,18.0,19.0,16.0
30642,20131223,80.0,41.0,8.0
30643,20131224,101.0,94.0,37.0
30644,20131225,27.0,37.0,17.0
30645,20131226,8.0,8.0,5.0
30646,20131227,92.0,63.0,15.0
30647,20131228,56.0,43.0,10.0
30648,20131229,15.0,8.0,5.0
30649,20131230,16.0,5.0,3.0
30650,20131231,30.0,14.0,7.0
30651,20140101,36.0,13.0,5.0
30652,20140102,13.0,8.0,6.0
30653,20140103,44.0,80.0,46.0
30654,20140104,11.0,7.0,4.0
30655,20140105,0.0,0.0,0.0
30656,20140106,29.0,23.0,10.0
30657,20140107,0.0,-1.0,-1.0
30658,20140108,31.0,66.0,36.0
30659,20140109,23.0,24.0,11.0
30660,20140110,0.0,-1.0,-1.0
30661,20140111,6.0,4.0,3.0
30662,20140112,0.0,0.0,0.0
30663,20140113,4.0,1.0,1.0
30664,20140114,30.0,9.0,5.0
30665,20140115,67.0,36.0,8.0
30666,20140116,40.0,26.0,11.0
